run_group,run_date,system,suite,suite_items,n_repeats,scorer_epoch,comparable_key,scope,status,bucket,metric,score_kind,value,sd_across_repeats,ci_low,ci_high,ci_method,n_items,artifact,notes
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,overall_micro,,0.7001,0.0027,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,overall_macro,,0.7676,0.0017,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,latency_p50_ms,,409.7333,16.2802,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,latency_avg_ms,,1045.8667,14.5885,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,alignment,latency_p50_ms,binary_label,52.3,0.5568,,,,48,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,alignment,quality,binary_label,0.6528,0.0121,,,,48,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,chat,latency_p50_ms,ordinal_quarter,1689.6667,3.3005,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,chat,quality,ordinal_quarter,1.0,0.0,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,code,latency_p50_ms,binary_exec,3798.3,47.3596,,,,30,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,code,quality,binary_exec,0.9667,0.0,,,,30,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,instruct,latency_p50_ms,binary_format,493.6,3.5539,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,instruct,quality,binary_format,0.875,0.0,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,knowledge,latency_p50_ms,binary_label,168.9333,0.7506,,,,32,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,knowledge,quality,binary_label,0.4219,0.0,,,,32,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,translate,latency_p50_ms,continuous_chrf,584.1333,9.6671,,,,56,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,qwen,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,translate,quality,continuous_chrf,0.6891,0.0017,,,,56,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,overall_micro,,0.7504,0.0,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,overall_macro,,0.7995,0.0,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,latency_p50_ms,,1143.2,1.4731,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,latency_avg_ms,,1888.4333,2.2679,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,alignment,latency_p50_ms,binary_label,134.6,0.6083,,,,48,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,alignment,quality,binary_label,0.7083,0.0,,,,48,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,chat,latency_p50_ms,ordinal_quarter,3127.6,8.4042,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,chat,quality,ordinal_quarter,1.0,0.0,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,code,latency_p50_ms,binary_exec,3801.1333,7.0444,,,,30,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,code,quality,binary_exec,0.9667,0.0,,,,30,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,instruct,latency_p50_ms,binary_format,1275.4,4.5574,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,instruct,quality,binary_format,0.875,0.0,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,knowledge,latency_p50_ms,binary_label,844.3667,5.1936,,,,32,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,knowledge,quality,binary_label,0.4688,0.0,,,,32,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,translate,latency_p50_ms,continuous_chrf,1461.1667,2.3798,,,,56,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_cascade,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,translate,quality,continuous_chrf,0.778,0.0,,,,56,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,overall_micro,,0.7504,0.0,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,overall_macro,,0.7995,0.0,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,latency_p50_ms,,1143.8,1.3892,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,overall,latency_avg_ms,,1888.7,4.6872,,,,182,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,alignment,latency_p50_ms,binary_label,135.0333,0.8327,,,,48,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,alignment,quality,binary_label,0.7083,0.0,,,,48,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,chat,latency_p50_ms,ordinal_quarter,3124.7,6.8169,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,chat,quality,ordinal_quarter,1.0,0.0,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,code,latency_p50_ms,binary_exec,3779.2667,26.2125,,,,30,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,code,quality,binary_exec,0.9667,0.0,,,,30,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,instruct,latency_p50_ms,binary_format,1283.4667,4.7248,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,instruct,quality,binary_format,0.875,0.0,,,,8,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,knowledge,latency_p50_ms,binary_label,844.9333,3.1786,,,,32,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,knowledge,quality,binary_label,0.4688,0.0,,,,32,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,translate,latency_p50_ms,continuous_chrf,1453.5,7.2083,,,,56,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_4_specialist_bakeoff,2026-08-03,router_small,mixed_ua_v3,182,3,pre_2026_08_08,mixed_ua_v3|pre_2026_08_08,full_suite,confirmed,translate,quality,continuous_chrf,0.778,0.0,,,,56,results/week_4_specialist_bakeoff/scores_mean_sd_bakeoff.json,"Authoritative v3 bake-off. Superset of scores_mean_sd_v3.json. No per-item detail kept, so no bootstrap CI is possible."
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,overall,overall_micro,,0.7383,0.0003,,,,192,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,overall,overall_macro,,0.7383,0.0003,,,,192,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,overall,latency_p50_ms,,866.9,25.8078,,,,192,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,overall,latency_avg_ms,,1310.3,4.5902,,,,192,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,alignment,latency_p50_ms,binary_label,1169.6667,0.2082,,,,32,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,alignment,quality,binary_label,0.5938,0.0,,,,32,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,chat,latency_p50_ms,ordinal_quarter,3416.3,266.4768,,,,32,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,chat,quality,ordinal_quarter,1.0,0.0,,,,32,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,code,latency_p50_ms,binary_exec,691.2333,1.1015,,,,32,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,code,quality,binary_exec,0.8906,0.0,,,,32,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,instruct,latency_p50_ms,binary_format,289.2,0.781,,,,32,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,instruct,quality,binary_format,0.5625,0.0,,,,32,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,knowledge,latency_p50_ms,binary_label,1178.7333,3.5233,,,,32,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,knowledge,quality,binary_label,0.5625,0.0,,,,32,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,translate,latency_p50_ms,continuous_chrf,519.3333,1.1846,,,,32,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,aya,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,full_suite,superseded,translate,quality,continuous_chrf,0.8205,0.0017,,,,32,results/week_5_aya_qwen7/scores_mean_sd_aya_v4.json,Superseded by scores_mean_sd_aya_v4_rescored.json.
week_5_aya_qwen7,2026-08-07,qwen7,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,bucket_subset,superseded,code,latency_p50_ms,binary_exec,475.9667,0.7371,,,,32,results/week_5_aya_qwen7/scores_mean_sd_qwen7_code_v4.json,Code bucket only. Same generations as the router code bucket (identical p50) but old scorer: 0.9062 vs 0.9688. Needs rescoring.
week_5_aya_qwen7,2026-08-07,qwen7,mixed_ua_v4_balanced,192,3,pre_2026_08_08,mixed_ua_v4_balanced|pre_2026_08_08,bucket_subset,superseded,code,quality,binary_exec,0.9062,0.0,,,,32,results/week_5_aya_qwen7/scores_mean_sd_qwen7_code_v4.json,Code bucket only. Same generations as the router code bucket (identical p50) but old scorer: 0.9062 vs 0.9688. Needs rescoring.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,overall,overall_micro,,0.7852,0.0003,,,,192,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,overall,overall_macro,,0.7852,0.0003,,,,192,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,overall,latency_p50_ms,,866.9,25.8078,,,,192,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,overall,latency_avg_ms,,1310.3,4.5902,,,,192,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,alignment,latency_p50_ms,binary_label,1169.6667,0.2082,,,,32,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,alignment,quality,binary_label,0.5938,0.0,,,,32,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,chat,latency_p50_ms,ordinal_quarter,3416.3,266.4768,,,,32,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,chat,quality,ordinal_quarter,1.0,0.0,,,,32,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
